xdid	similar_grid_pct	reused_clues	reused_answers	total_clues	matches
nyt1967-09-12	0	39	69	72	
nyt1967-09-13	0	45	69	74	
nyt1967-09-14	0	46	76	78	
nyt1967-09-15	0	29	63	70	
nyt1967-09-16	0	42	64	72	
nyt1967-09-17	0	70	150	166	
nyt1967-09-18	0	41	76	78	
nyt1967-09-19	0	42	72	78	
nyt1967-09-20	0	45	71	76	
nyt1967-09-21	0	35	71	74	
nyt1967-09-22	0	33	61	70	
nyt1967-09-23	0	38	73	76	
nyt1967-09-24	0	60	128	140	
nyt1967-09-25	0	37	71	78	
nyt1967-09-26	0	38	68	74	
nyt1967-09-27	0	39	71	78	
nyt1967-09-28	0	51	77	80	
nyt1967-09-29	0	31	73	78	
nyt1967-09-30	0	39	62	72	
nyt1967-10-01	0	86	149	170	
nyt1967-10-02	0	55	72	78	
nyt1967-10-03	0	43	73	78	
nyt1967-10-04	0	37	66	74	
nyt1967-10-05	0	37	70	72	
nyt1967-10-06	0	53	68	76	
nyt1967-10-07	0	32	66	74	
nyt1967-10-08	0	68	129	140	
nyt1967-10-09	0	51	75	78	
nyt1967-10-10	0	36	69	74	
nyt1967-10-11	0	46	73	76	
nyt1967-10-12	0	39	61	72	
nyt1967-10-13	0	34	69	76	
nyt1967-10-14	0	39	66	74	
nyt1967-10-15	0	86	158	170	
nyt1967-10-16	0	40	75	78	
nyt1967-10-17	0	45	72	78	
nyt1967-10-18	0	37	73	76	
nyt1967-10-19	0	44	74	78	
nyt1967-10-20	0	37	67	78	
nyt1967-10-21	0	26	56	70	
nyt1967-10-22	0	51	129	138	
nyt1967-10-23	0	44	67	76	
nyt1967-10-24	0	42	69	78	
nyt1967-10-25	0	40	71	76	
nyt1967-10-26	0	43	67	74	
nyt1967-10-27	0	43	64	70	
nyt1967-10-28	0	36	72	76	
nyt1967-10-29	0	74	158	172	
nyt1967-10-30	0	32	73	78	
nyt1967-10-31	0	42	75	78	
nyt1967-11-01	0	47	70	76	
nyt1967-11-02	0	49	77	78	
nyt1967-11-03	0	40	68	74	
nyt1967-11-04	0	34	66	68	
nyt1967-11-05	0	53	125	136	
nyt1967-11-06	0	42	73	78	
nyt1967-11-07	0	44	76	78	
nyt1967-11-08	0	39	65	72	
nyt1967-11-09	0	40	69	76	
nyt1967-11-10	0	39	65	72	
nyt1967-11-11	0	39	68	74	
nyt1967-11-12	0	73	157	168	
nyt1967-11-13	0	50	71	74	
nyt1967-11-14	0	36	70	78	
nyt1967-11-15	0	43	65	72	
nyt1967-11-16	0	47	71	76	
nyt1967-11-17	0	46	74	78	
nyt1967-11-18	0	46	76	76	
nyt1967-11-19	0	63	132	142	
nyt1967-11-20	53	43	71	72	nyt1966-05-11=53
nyt1967-11-21	0	50	77	80	
nyt1967-11-22	0	36	61	72	
nyt1967-11-23	0	39	72	76	
nyt1967-11-24	0	35	73	76	
nyt1967-11-25	0	32	66	72	
nyt1967-11-26	0	67	144	170	
nyt1967-11-27	0	35	69	70	
nyt1967-11-28	0	29	67	74	
nyt1967-11-29	0	39	69	74	
nyt1967-11-30	0	45	68	74	
nyt1967-12-01	0	48	77	78	
nyt1967-12-02	0	42	69	72	
nyt1967-12-03	0	57	112	130	
nyt1967-12-04	0	49	69	78	
nyt1967-12-05	0	46	75	78	
nyt1967-12-06	0	39	71	72	
nyt1967-12-07	0	44	74	78	
nyt1967-12-08	0	30	65	70	
nyt1967-12-09	0	36	70	72	
nyt1967-12-10	0	75	143	168	
nyt1967-12-11	0	40	71	74	
nyt1967-12-12	0	46	74	78	
nyt1967-12-13	0	43	73	74	
nyt1967-12-14	0	34	71	74	
nyt1967-12-15	0	38	73	78	
nyt1967-12-16	0	44	64	74	
nyt1967-12-17	0	55	125	136	
nyt1967-12-18	0	51	74	76	
nyt1967-12-19	0	56	76	78	
nyt1967-12-20	0	43	70	76	
nyt1967-12-21	0	44	71	76	
nyt1967-12-22	0	50	72	76	
nyt1967-12-23	0	38	65	74	
nyt1967-12-24	0	75	134	164	
nyt1967-12-25	0	51	78	78	
nyt1967-12-26	0	48	71	78	
nyt1967-12-27	0	46	72	78	
nyt1967-12-28	0	46	75	80	
nyt1967-12-29	0	49	69	76	
nyt1967-12-30	0	25	64	70	
nyt1967-12-31	0	83	127	138	
nyt1968-01-01	0	30	66	74	
nyt1968-01-02	0	40	70	74	
nyt1968-01-03	0	39	73	76	
nyt1968-01-04	0	49	73	78	
nyt1968-01-05	0	46	77	78	
nyt1968-01-06	0	37	67	70	
nyt1968-01-07	0	78	160	168	
nyt1968-01-08	0	34	70	76	
nyt1968-01-09	0	28	70	74	
nyt1968-01-10	0	41	71	74	
nyt1968-01-11	0	51	72	76	
nyt1968-01-12	0	39	74	78	
nyt1968-01-13	0	44	77	78	
nyt1968-01-14	0	82	129	142	
nyt1968-01-15	0	40	74	78	
nyt1968-01-16	0	45	69	70	
nyt1968-01-17	0	39	72	74	
nyt1968-01-18	0	58	72	78	
nyt1968-01-19	0	42	70	74	
nyt1968-01-20	0	27	56	70	
nyt1968-01-21	0	62	157	176	
nyt1968-01-22	0	50	72	78	
nyt1968-01-23	0	51	71	74	
nyt1968-01-24	0	31	66	72	
nyt1968-01-25	0	38	69	78	
nyt1968-01-26	0	41	68	74	
nyt1968-01-27	0	41	65	72	
nyt1968-01-28	0	53	112	130	
nyt1968-01-29	0	44	72	76	
nyt1968-01-30	0	50	76	78	
nyt1968-01-31	0	46	72	78	
nyt1968-02-01	0	50	70	74	
nyt1968-02-02	0	50	70	74	
nyt1968-02-03	0	40	63	70	
nyt1968-02-04	0	67	144	158	
nyt1968-02-05	0	48	75	78	
nyt1968-02-06	0	44	66	72	
nyt1968-02-07	0	43	70	76	
nyt1968-02-08	0	43	73	74	
nyt1968-02-09	0	46	71	78	
nyt1968-02-10	0	37	64	72	
nyt1968-02-11	0	55	118	140	
nyt1968-02-12	0	43	70	74	
nyt1968-02-13	0	43	75	78	
nyt1968-02-14	0	52	74	78	
nyt1968-02-15	0	44	74	76	
nyt1968-02-16	0	44	73	78	
nyt1968-02-17	0	33	59	68	
nyt1968-02-18	0	73	153	168	
nyt1968-02-19	0	44	67	72	
nyt1968-02-20	0	44	76	78	
nyt1968-02-21	0	48	70	76	
nyt1968-02-22	0	41	66	72	
nyt1968-02-23	0	44	69	74	
nyt1968-02-24	0	42	66	72	
nyt1968-02-25	0	40	115	132	
nyt1968-02-26	0	47	77	78	
nyt1968-02-27	0	42	68	74	
nyt1968-02-28	0	32	58	72	
nyt1968-02-29	0	40	72	76	
nyt1968-03-01	0	48	69	76	
nyt1968-03-02	0	38	64	74	
nyt1968-03-03	0	78	135	166	
nyt1968-03-04	0	50	72	78	
nyt1968-03-05	0	46	75	76	
nyt1968-03-06	0	50	74	78	
nyt1968-03-07	0	38	65	72	
nyt1968-03-08	0	44	72	78	
nyt1968-03-09	0	42	69	76	
nyt1968-03-10	0	62	124	136	
nyt1968-03-11	0	49	74	78	
nyt1968-03-12	0	41	71	76	
nyt1968-03-13	0	44	75	78	
nyt1968-03-14	0	51	77	80	
nyt1968-03-15	0	32	65	70	
nyt1968-03-16	0	47	75	78	
nyt1968-03-17	0	84	142	172	
nyt1968-03-18	0	39	74	76	
nyt1968-03-19	0	48	76	78	
nyt1968-03-20	0	43	69	76	
nyt1968-03-21	0	47	74	78	
nyt1968-03-22	0	52	73	78	
nyt1968-03-23	0	35	69	74	
nyt1968-03-24	0	57	121	140	
nyt1968-03-25	0	48	70	76	
nyt1968-03-26	0	32	73	78	
nyt1968-03-27	0	43	74	76	
nyt1968-03-28	0	42	71	76	
nyt1968-03-29	0	42	67	74	
nyt1968-03-30	0	45	66	72	
nyt1968-03-31	0	74	149	166	
nyt1968-04-01	0	42	76	78	
nyt1968-04-02	0	42	70	76	
nyt1968-04-03	0	47	72	76	
nyt1968-04-04	0	37	70	72	
nyt1968-04-05	0	37	74	78	
nyt1968-04-06	0	36	66	70	
nyt1968-04-07	0	68	127	138	
nyt1968-04-08	0	48	75	78	
nyt1968-04-09	0	50	72	72	
nyt1968-04-10	0	44	68	74	
nyt1968-04-11	0	57	74	78	
nyt1968-04-12	0	26	68	72	
nyt1968-04-13	0	37	64	72	
nyt1968-04-14	0	62	123	154	
nyt1968-04-15	0	37	75	80	
nyt1968-04-16	0	42	67	72	
nyt1968-04-17	0	50	68	74	
nyt1968-04-18	0	38	73	76	
nyt1968-04-19	0	45	73	78	
nyt1968-04-20	0	32	67	72	
nyt1968-04-21	0	47	118	136	
nyt1968-04-22	0	46	70	76	
nyt1968-04-23	0	43	75	76	
nyt1968-04-24	0	31	71	74	
nyt1968-04-25	0	48	74	78	
nyt1968-04-26	0	37	73	78	
nyt1968-04-27	0	32	67	72	
nyt1968-04-28	0	73	149	168	
nyt1968-04-29	0	41	66	74	
nyt1968-04-30	0	46	75	78	
nyt1968-05-01	0	39	71	78	
nyt1968-05-02	0	41	74	78	
nyt1968-05-03	0	48	76	78	
nyt1968-05-04	0	36	68	72	
nyt1968-05-05	0	47	116	130	
nyt1968-05-06	0	48	73	76	
nyt1968-05-07	0	43	72	76	
nyt1968-05-08	0	42	71	76	
nyt1968-05-09	0	58	75	78	
nyt1968-05-10	0	44	74	78	
nyt1968-05-11	0	44	75	78	
nyt1968-05-12	0	72	148	170	
nyt1968-05-13	0	49	75	78	
nyt1968-05-14	0	47	68	76	
nyt1968-05-15	0	30	70	76	
nyt1968-05-16	0	41	69	76	
nyt1968-05-17	0	45	73	78	
nyt1968-05-18	0	34	67	74	
nyt1968-05-19	0	73	129	140	
nyt1968-05-20	0	49	71	74	
nyt1968-05-21	0	37	69	70	
nyt1968-05-22	0	51	77	78	
nyt1968-05-23	0	43	67	74	
nyt1968-05-24	0	43	72	78	
nyt1968-05-25	0	31	64	72	
nyt1968-05-26	0	90	158	174	
nyt1968-05-27	0	42	76	78	
nyt1968-05-28	0	50	70	76	
nyt1968-05-29	0	42	69	78	
nyt1968-05-30	0	35	74	78	
nyt1968-05-31	0	46	74	76	
nyt1968-06-01	0	42	72	72	
nyt1968-06-02	0	64	125	136	
nyt1968-06-03	0	46	71	76	
nyt1968-06-04	0	40	71	76	
nyt1968-06-05	0	38	74	78	
nyt1968-06-06	0	42	71	78	
nyt1968-06-07	0	35	70	74	
nyt1968-06-08	0	29	64	72	
nyt1968-06-09	0	90	158	168	
nyt1968-06-10	0	50	77	80	
nyt1968-06-11	0	31	72	76	
nyt1968-06-12	0	43	70	76	
nyt1968-06-13	0	41	72	78	
nyt1968-06-14	0	38	63	70	
nyt1968-06-15	0	40	67	76	
nyt1968-06-16	0	53	125	138	
nyt1968-06-17	0	47	71	74	
nyt1968-06-18	0	54	78	80	
nyt1968-06-19	0	42	69	76	
nyt1968-06-20	0	38	70	74	
nyt1968-06-21	0	44	73	76	
nyt1968-06-22	0	35	67	74	
nyt1968-06-23	0	67	135	156	
nyt1968-06-24	0	43	67	74	
nyt1968-06-25	0	56	75	78	
nyt1968-06-26	0	51	73	76	
nyt1968-06-27	0	52	74	78	
nyt1968-06-28	0	44	70	74	
nyt1968-06-29	0	44	69	74	
nyt1968-06-30	0	56	116	138	
nyt1968-07-01	0	34	71	74	
nyt1968-07-02	0	39	62	72	
nyt1968-07-03	0	46	71	74	
nyt1968-07-04	0	42	70	74	
nyt1968-07-05	0	36	72	80	
nyt1968-07-06	0	54	70	76	
nyt1968-07-07	0	69	147	166	
nyt1968-07-08	0	55	77	82	
nyt1968-07-09	0	39	71	74	
nyt1968-07-10	0	45	71	76	
nyt1968-07-11	0	49	74	78	
nyt1968-07-12	0	44	67	72	
nyt1968-07-13	0	43	73	76	
nyt1968-07-14	0	60	122	134	
nyt1968-07-15	0	53	75	78	
nyt1968-07-16	0	41	68	74	
nyt1968-07-17	0	42	72	76	
nyt1968-07-18	0	52	73	78	
nyt1968-07-19	0	37	68	72	
nyt1968-07-20	0	48	73	74	
nyt1968-07-21	0	87	152	168	
nyt1968-07-22	0	46	69	74	
nyt1968-07-23	0	37	70	72	
nyt1968-07-24	0	39	63	70	
nyt1968-07-25	0	41	68	76	
nyt1968-07-26	0	41	65	70	
nyt1968-07-27	0	36	73	76	
nyt1968-07-28	0	70	132	138	
nyt1968-07-29	0	48	75	78	
nyt1968-07-30	0	43	73	78	
nyt1968-07-31	0	47	76	78	
nyt1968-08-01	0	50	74	78	
nyt1968-08-02	0	30	65	70	
nyt1968-08-03	0	34	75	76	
nyt1968-08-04	0	88	145	164	
nyt1968-08-05	0	41	75	76	
nyt1968-08-06	0	52	71	76	
nyt1968-08-07	0	40	75	78	
nyt1968-08-08	0	42	73	76	
nyt1968-08-09	0	47	73	78	
nyt1968-08-10	0	50	74	76	
nyt1968-08-11	0	59	126	140	
nyt1968-08-12	0	44	68	72	
nyt1968-08-13	0	45	65	74	
nyt1968-08-14	0	30	67	72	
nyt1968-08-15	25	29	65	68	nyt1964-11-11=25
nyt1968-08-16	0	40	67	72	
nyt1968-08-17	0	41	76	78	
nyt1968-08-18	0	77	138	170	
nyt1968-08-19	0	41	74	78	
nyt1968-08-20	0	35	72	76	
nyt1968-08-21	0	42	71	76	
nyt1968-08-22	0	44	75	76	
nyt1968-08-23	0	29	67	74	
nyt1968-08-24	0	36	76	78	
nyt1968-08-25	0	62	125	136	
nyt1968-08-26	0	39	73	78	
nyt1968-08-27	0	45	76	78	
nyt1968-08-28	0	43	73	76	
nyt1968-08-29	0	46	75	78	
nyt1968-08-30	0	48	75	78	
nyt1968-08-31	0	38	61	72	
nyt1968-09-01	0	64	139	164	
nyt1968-09-02	25	36	65	70	nyt1967-07-26=25
nyt1968-09-03	0	41	75	78	
nyt1968-09-04	0	47	70	74	
nyt1968-09-05	0	41	67	74	
nyt1968-09-06	0	33	71	76	
nyt1968-09-07	0	30	66	72	
nyt1968-09-08	0	62	122	136	
nyt1968-09-09	0	46	74	76	
nyt1968-09-10	0	41	73	78	
nyt1968-09-11	0	48	75	78	
nyt1968-09-12	0	45	69	76	
nyt1968-09-13	0	32	67	72	
nyt1968-09-14	0	32	73	76	
nyt1968-09-15	0	65	139	168	
nyt1968-09-16	0	48	77	78	
nyt1968-09-17	0	46	72	76	
nyt1968-09-18	0	45	72	76	
nyt1968-09-19	0	48	74	76	
nyt1968-09-20	0	43	59	70	
nyt1968-09-21	0	36	76	76	
nyt1968-09-22	0	38	127	140	
nyt1968-09-23	0	42	71	76	
nyt1968-09-24	0	43	72	76	
nyt1968-09-25	0	37	61	72	
nyt1968-09-26	0	41	73	78	
nyt1968-09-27	0	32	70	72	
nyt1968-09-28	0	37	72	74	
nyt1968-09-29	0	69	146	172	
nyt1968-09-30	0	37	71	72	
nyt1968-10-01	0	44	76	78	
nyt1968-10-02	0	43	77	80	
nyt1968-10-03	0	50	76	78	
nyt1968-10-04	0	38	67	72	
nyt1968-10-05	0	43	69	74	
nyt1968-10-06	0	61	130	140	
nyt1968-10-07	0	43	75	78	
nyt1968-10-08	0	34	73	78	
nyt1968-10-09	0	45	71	74	
nyt1968-10-10	0	46	75	78	
nyt1968-10-11	0	38	70	74	
nyt1968-10-12	0	43	72	74	
nyt1968-10-13	0	69	154	170	
nyt1968-10-14	0	49	74	76	
nyt1968-10-15	0	42	70	76	
nyt1968-10-16	0	41	69	74	
nyt1968-10-17	0	39	69	74	
nyt1968-10-18	0	47	74	76	
nyt1968-10-19	0	41	66	70	
nyt1968-10-20	0	45	108	130	
nyt1968-10-21	0	54	73	76	
nyt1968-10-22	0	50	76	78	
nyt1968-10-23	0	49	70	74	
nyt1968-10-24	0	31	72	76	
nyt1968-10-25	0	44	70	74	
nyt1968-10-26	0	38	68	72	
nyt1968-10-27	0	84	148	164	
nyt1968-10-28	0	45	70	74	
nyt1968-10-29	0	45	78	78	
nyt1968-10-30	0	35	69	74	
nyt1968-10-31	0	40	60	68	
nyt1968-11-01	0	45	67	72	
nyt1968-11-02	0	33	71	78	
nyt1968-11-03	0	54	118	136	
nyt1968-11-04	0	45	74	78	
nyt1968-11-05	0	40	68	74	
nyt1968-11-06	0	43	70	74	
nyt1968-11-07	0	40	71	78	
nyt1968-11-08	0	32	67	70	
nyt1968-11-09	0	34	62	70	
nyt1968-11-10	0	66	136	166	
nyt1968-11-11	0	47	66	74	
nyt1968-11-12	0	44	68	74	
nyt1968-11-13	0	36	74	80	
nyt1968-11-14	0	39	68	74	
nyt1968-11-15	0	31	67	72	
nyt1968-11-16	0	35	66	72	
nyt1968-11-17	0	45	117	140	
nyt1968-11-18	0	49	74	78	
nyt1968-11-19	0	45	64	72	
nyt1968-11-20	0	38	71	74	
nyt1968-11-21	0	53	71	76	
nyt1968-11-22	0	40	68	74	
nyt1968-11-23	0	33	64	72	
nyt1968-11-24	0	64	132	162	
nyt1968-11-25	0	39	68	72	
nyt1968-11-26	0	53	76	80	
nyt1968-11-27	0	34	64	70	
nyt1968-11-28	0	36	69	74	
nyt1968-11-29	0	45	73	76	
nyt1968-11-30	0	35	55	70	
nyt1968-12-01	0	58	127	138	
nyt1968-12-02	0	34	76	80	
nyt1968-12-03	0	40	69	74	
nyt1968-12-04	0	44	70	74	
nyt1968-12-05	0	39	61	72	
nyt1968-12-06	0	54	76	78	
nyt1968-12-07	0	41	69	74	
nyt1968-12-08	0	97	161	170	
nyt1968-12-09	0	52	75	76	
nyt1968-12-10	0	41	69	76	
nyt1968-12-11	0	46	73	78	
nyt1968-12-12	0	45	67	76	
nyt1968-12-13	0	49	68	74	
nyt1968-12-14	0	48	74	76	
nyt1968-12-15	0	57	120	136	
nyt1968-12-16	0	42	72	74	
nyt1968-12-17	0	56	73	76	
nyt1968-12-18	0	39	73	78	
nyt1968-12-19	0	45	72	78	
nyt1968-12-20	0	47	75	78	
nyt1968-12-21	0	29	57	68	
nyt1968-12-22	0	75	139	164	
nyt1968-12-23	0	47	75	78	
nyt1968-12-24	0	48	70	72	
nyt1968-12-25	0	40	68	74	
nyt1968-12-26	0	35	72	76	
nyt1968-12-27	0	38	68	74	
nyt1968-12-28	0	39	67	70	
nyt1968-12-29	0	77	129	138	
nyt1968-12-30	0	34	69	76	
nyt1968-12-31	0	53	75	78	
nyt1969-01-01	0	36	74	78	
nyt1969-01-02	0	35	72	72	
nyt1969-01-03	0	28	62	70	
nyt1969-01-04	0	37	70	76	
nyt1969-01-05	0	62	131	162	
nyt1969-01-06	0	34	71	74	
nyt1969-01-07	0	27	70	74	
nyt1969-01-08	0	41	71	78	
nyt1969-01-09	0	38	72	76	
nyt1969-01-10	0	36	72	76	
nyt1969-01-11	0	33	72	74	
nyt1969-01-12	0	38	128	136	
nyt1969-01-13	0	29	70	74	
nyt1969-01-14	0	43	73	76	
nyt1969-01-15	0	41	70	74	
nyt1969-01-16	0	26	67	74	
nyt1969-01-17	0	34	69	74	
nyt1969-01-18	0	36	73	76	
nyt1969-01-19	0	77	144	162	
nyt1969-01-20	0	32	77	78	
nyt1969-01-21	0	45	73	78	
nyt1969-01-22	0	45	71	72	
nyt1969-01-23	0	43	73	76	
nyt1969-01-24	0	37	69	72	
nyt1969-01-25	0	36	74	78	
nyt1969-01-26	0	69	134	144	
nyt1969-01-27	0	31	68	74	
nyt1969-01-28	0	36	72	74	
nyt1969-01-29	0	40	67	72	
nyt1969-01-30	0	42	74	76	
nyt1969-01-31	0	48	75	76	
nyt1969-02-01	0	22	61	72	
nyt1969-02-02	0	74	151	166	
nyt1969-02-03	0	43	72	78	
nyt1969-02-04	0	41	66	74	
nyt1969-02-05	0	36	72	76	
nyt1969-02-06	0	44	74	76	
nyt1969-02-07	0	31	65	70	
nyt1969-02-08	0	33	64	78	
nyt1969-02-09	0	53	117	134	
nyt1969-02-10	0	37	74	76	
nyt1969-02-11	0	42	72	76	
nyt1969-02-12	0	39	69	76	
nyt1969-02-13	0	38	71	76	
nyt1969-02-14	0	27	66	74	
nyt1969-02-15	0	34	74	76	
nyt1969-02-16	0	73	148	168	
nyt1969-02-17	0	35	75	78	
nyt1969-02-18	0	33	64	72	
nyt1969-02-19	0	31	75	78	
nyt1969-02-20	0	32	67	72	
nyt1969-02-21	0	29	69	76	
nyt1969-02-22	0	30	70	74	
nyt1969-02-23	0	67	127	138	
nyt1969-02-24	0	38	75	78	
nyt1969-02-25	0	29	65	74	
nyt1969-02-26	0	25	74	78	
nyt1969-02-27	0	36	71	78	
nyt1969-02-28	0	34	70	74	
nyt1969-03-01	0	25	57	72	
nyt1969-03-02	0	69	150	172	
nyt1969-03-03	0	39	72	76	
nyt1969-03-04	0	43	73	78	
nyt1969-03-05	0	33	77	78	
nyt1969-03-06	0	45	71	78	
nyt1969-03-07	0	39	73	74	
nyt1969-03-08	0	25	67	72	
nyt1969-03-09	0	47	114	140	
nyt1969-03-10	0	41	75	78	
nyt1969-03-11	0	24	73	78	
nyt1969-03-12	0	34	69	78	
nyt1969-03-13	0	33	75	76	
nyt1969-03-14	0	44	68	74	
nyt1969-03-15	0	38	69	74	
nyt1969-03-16	0	71	142	166	
nyt1969-03-17	0	34	68	74	
nyt1969-03-18	0	39	75	76	
nyt1969-03-19	0	42	70	78	
nyt1969-03-20	0	26	66	76	
nyt1969-03-21	0	29	65	74	
nyt1969-03-22	0	35	78	80	
nyt1969-03-23	0	69	112	132	
nyt1969-03-24	0	44	69	76	
nyt1969-03-25	0	35	73	76	
nyt1969-03-26	0	39	70	74	
nyt1969-03-27	0	43	73	76	
nyt1969-03-28	0	39	64	72	
nyt1969-03-29	0	38	71	76	
nyt1969-03-30	0	84	164	176	
nyt1969-03-31	0	46	76	78	
nyt1969-04-01	0	31	64	78	
nyt1969-04-02	0	34	68	74	
nyt1969-04-03	0	39	75	78	
nyt1969-04-04	0	40	73	78	
nyt1969-04-05	0	40	69	74	
nyt1969-04-06	0	59	119	136	
nyt1969-04-07	0	36	70	76	
nyt1969-04-08	0	34	73	78	
nyt1969-04-09	0	44	76	80	
nyt1969-04-10	0	45	75	78	
nyt1969-04-11	0	26	63	72	
nyt1969-04-12	0	36	68	76	
nyt1969-04-13	0	48	117	156	
nyt1969-04-14	0	54	80	82	
nyt1969-04-15	0	37	70	74	
nyt1969-04-16	0	31	68	74	
nyt1969-04-17	0	41	66	68	
nyt1969-04-18	0	35	67	74	
nyt1969-04-19	0	27	64	74	
nyt1969-04-20	0	58	125	138	
nyt1969-04-21	0	45	78	78	
nyt1969-04-22	0	33	66	68	
nyt1969-04-23	0	38	68	74	
nyt1969-04-24	0	34	70	76	
nyt1969-04-25	0	37	65	74	
nyt1969-04-26	0	30	65	70	
nyt1969-04-27	0	68	143	168	
nyt1969-04-28	0	40	76	76	
nyt1969-04-29	0	46	74	76	
nyt1969-04-30	0	36	70	76	
nyt1969-05-01	0	39	76	78	
nyt1969-05-02	0	25	62	72	
nyt1969-05-03	0	46	73	78	
nyt1969-05-04	0	58	126	138	
nyt1969-05-05	0	39	73	76	
nyt1969-05-06	0	38	74	76	
nyt1969-05-07	0	45	75	78	
nyt1969-05-08	0	29	67	74	
nyt1969-05-09	0	39	67	76	
nyt1969-05-10	0	33	72	78	
nyt1969-05-11	0	78	153	168	
nyt1969-05-12	0	39	73	76	
nyt1969-05-13	0	41	73	78	
nyt1969-05-14	0	40	68	74	
nyt1969-05-15	0	35	71	76	
nyt1969-05-16	0	28	68	72	
nyt1969-05-17	0	38	62	74	
nyt1969-05-18	0	63	128	144	
nyt1969-05-19	0	27	69	74	
nyt1969-05-20	0	38	72	76	
nyt1969-05-21	0	34	68	76	
nyt1969-05-22	0	47	76	78	
nyt1969-05-23	0	33	72	74	
nyt1969-05-24	0	36	70	78	
nyt1969-05-25	0	68	143	162	
nyt1969-05-26	0	34	72	76	
nyt1969-05-27	0	34	63	72	
nyt1969-05-28	0	30	71	74	
nyt1969-05-29	0	44	74	78	
nyt1969-05-30	0	31	71	78	
nyt1969-05-31	0	34	71	76	
nyt1969-06-01	0	53	125	134	
nyt1969-06-02	0	32	63	70	
nyt1969-06-03	0	44	78	80	
nyt1969-06-04	0	30	70	74	
nyt1969-06-05	0	39	70	78	
nyt1969-06-06	0	38	67	72	
nyt1969-06-07	0	36	68	74	
nyt1969-06-08	0	74	160	174	
nyt1969-06-09	0	33	70	72	
nyt1969-06-10	0	26	66	76	
nyt1969-06-11	0	30	65	74	
nyt1969-06-12	0	35	67	72	
nyt1969-06-13	0	21	72	78	
nyt1969-06-14	0	36	61	70	
nyt1969-06-15	0	84	134	146	
nyt1969-06-16	0	39	74	76	
nyt1969-06-17	0	39	70	76	
nyt1969-06-18	0	36	69	74	
nyt1969-06-19	0	43	73	76	
nyt1969-06-20	0	29	66	76	
nyt1969-06-21	25	29	66	70	nyt1965-10-06=25
nyt1969-06-22	0	73	157	172	
nyt1969-06-23	27	40	77	80	nyt1968-03-09=27
nyt1969-06-24	0	37	77	80	
nyt1969-06-25	0	27	72	74	
nyt1969-06-26	0	34	67	76	
nyt1969-06-27	0	31	73	76	
nyt1969-06-28	0	30	64	72	
nyt1969-06-29	0	52	120	136	
nyt1969-06-30	0	40	74	76	
nyt1969-07-01	0	41	71	78	
nyt1969-07-02	0	43	75	76	
nyt1969-07-03	0	41	70	74	
nyt1969-07-04	0	34	70	76	
nyt1969-07-05	0	26	67	68	
nyt1969-07-06	0	73	134	162	
nyt1969-07-07	0	39	80	82	
nyt1969-07-08	0	42	71	76	
nyt1969-07-09	0	34	64	70	
nyt1969-07-10	0	41	68	74	
nyt1969-07-11	0	42	77	78	
nyt1969-07-12	0	36	74	78	
nyt1969-07-13	0	73	115	144	
nyt1969-07-14	0	34	66	72	
nyt1969-07-15	0	34	75	78	
nyt1969-07-16	0	40	72	74	
nyt1969-07-17	0	30	68	72	
nyt1969-07-18	0	29	70	72	
nyt1969-07-19	0	25	68	72	
nyt1969-07-20	0	76	155	170	
nyt1969-07-21	0	35	74	76	
nyt1969-07-22	0	32	68	72	
nyt1969-07-23	0	35	68	76	
nyt1969-07-24	0	33	71	74	
nyt1969-07-25	0	32	72	78	
nyt1969-07-26	0	37	73	78	
nyt1969-07-27	0	56	104	136	
nyt1969-07-28	0	35	75	80	
nyt1969-07-29	0	38	71	76	
nyt1969-07-30	0	42	71	74	
nyt1969-07-31	0	38	75	78	
nyt1969-08-01	0	32	67	72	
nyt1969-08-02	0	34	66	74	
nyt1969-08-03	0	69	131	166	
nyt1969-08-04	0	37	76	78	
nyt1969-08-05	0	36	66	74	
nyt1969-08-06	0	35	72	76	
nyt1969-08-07	0	40	73	76	
nyt1969-08-08	0	42	69	74	
nyt1969-08-09	0	29	65	72	
nyt1969-08-10	0	51	115	134	
nyt1969-08-11	0	39	73	76	
nyt1969-08-12	0	41	78	80	
nyt1969-08-13	0	31	73	76	
nyt1969-08-14	0	39	72	78	
nyt1969-08-15	0	29	68	74	
nyt1969-08-16	0	22	59	72	
nyt1969-08-17	0	83	155	172	
nyt1969-08-18	0	33	68	76	
nyt1969-08-19	0	42	75	80	
nyt1969-08-20	0	27	73	78	
nyt1969-08-21	0	30	66	76	
nyt1969-08-22	0	41	70	74	
nyt1969-08-23	0	34	70	78	
nyt1969-08-24	0	58	125	138	
nyt1969-08-25	0	40	75	78	
nyt1969-08-26	0	42	77	78	
nyt1969-08-27	0	39	66	72	
nyt1969-08-28	0	34	71	76	
nyt1969-08-29	0	26	65	70	
nyt1969-08-30	0	28	62	72	
nyt1969-08-31	0	78	154	170	
nyt1969-09-01	0	25	65	72	
nyt1969-09-02	0	39	63	74	
nyt1969-09-03	0	41	71	76	
nyt1969-09-04	0	35	74	78	
nyt1969-09-05	0	30	68	76	
nyt1969-09-06	0	28	74	78	
nyt1969-09-07	0	56	107	136	
nyt1969-09-08	0	47	71	74	
nyt1969-09-09	0	37	79	80	
nyt1969-09-10	0	49	75	76	
nyt1969-09-11	0	42	69	74	
nyt1969-09-12	0	47	69	76	
